"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Gearhart ","Seaside, Gearhart","Oregon (USA)","46.031","","Soft white sand about 200 yards wide. The beach goes from Astoria Oregon to Seaside Oregon, 22 miles in total. Cars are allowed on the beach so you can have your friend follow you on a downwinder. Or, park one car down wind, drive up the beach, unpack your gear from your car. The beaches are beautiful and empty. Everyone up here hates the wind, so there is no one on the sunny, but windy, sand.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us429","[{:month=>1, :stat=>11}, {:month=>2, :stat=>1}, {:month=>3, :stat=>5}, {:month=>4, :stat=>3}, {:month=>5, :stat=>4}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>2}, {:month=>9, :stat=>1}, {:month=>10, :stat=>1}, {:month=>11, :stat=>7}, {:month=>12, :stat=>8}]"
"true","Lake Nockamixon State Park ","Quakertown","Pennsylvania (USA)","40.4663","","Small grassy access to the water. Trees and stones along the shore.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us494","[{:month=>1, :stat=>32}, {:month=>2, :stat=>30}, {:month=>3, :stat=>33}, {:month=>4, :stat=>30}, {:month=>5, :stat=>16}, {:month=>6, :stat=>14}, {:month=>7, :stat=>11}, {:month=>8, :stat=>12}, {:month=>9, :stat=>19}, {:month=>10, :stat=>23}, {:month=>11, :stat=>26}, {:month=>12, :stat=>34}]"
"true","Rhode Island ","Newport, Middletown","Rhode Island (USA)","41.4859","","Fairly long beach, which is for the most part sandy. The designated kite area can have a few cobble stones, especially during the colder months when the beach sand washes away. Even though kites are restricted to the far east end of the beach during the summer, there is still a good amount of room to maneuver.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us204","[{:month=>1, :stat=>32}, {:month=>2, :stat=>34}, {:month=>3, :stat=>37}, {:month=>4, :stat=>33}, {:month=>5, :stat=>18}, {:month=>6, :stat=>16}, {:month=>7, :stat=>10}, {:month=>8, :stat=>11}, {:month=>9, :stat=>16}, {:month=>10, :stat=>27}, {:month=>11, :stat=>27}, {:month=>12, :stat=>27}]"
"true","Rhode Island ","Newport","Rhode Island (USA)","41.4808","","No beach, you can launch off the grass with a buddy at the local Fort on a peninsula.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us192","[{:month=>1, :stat=>39}, {:month=>2, :stat=>42}, {:month=>3, :stat=>42}, {:month=>4, :stat=>40}, {:month=>5, :stat=>30}, {:month=>6, :stat=>25}, {:month=>7, :stat=>20}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>34}, {:month=>11, :stat=>39}, {:month=>12, :stat=>39}]"
"true","Conimicut Light ","Warwick, Conimicut","Rhode Island (USA)","41.7177","","It's a sand spit out into the bay. Grassy rigging area next to it. Lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us377","[{:month=>1, :stat=>54}, {:month=>2, :stat=>60}, {:month=>3, :stat=>62}, {:month=>4, :stat=>63}, {:month=>5, :stat=>50}, {:month=>6, :stat=>50}, {:month=>7, :stat=>43}, {:month=>8, :stat=>43}, {:month=>9, :stat=>45}, {:month=>10, :stat=>54}, {:month=>11, :stat=>53}, {:month=>12, :stat=>54}]"
"true","Ninigret ","Charlestown","Rhode Island (USA)","41.3439","","The Pond side you can water launch to avoid beach goers and other kiters. The beach here is very narrow. Ocean side you may have to walk a ways to get open beach in the summer although end of day it isn't to crowded and parking is free after 4:00 during beach season. Otherwise it's 8 bucks a day.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us474","[{:month=>1, :stat=>23}, {:month=>2, :stat=>28}, {:month=>3, :stat=>29}, {:month=>4, :stat=>30}, {:month=>5, :stat=>16}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>11}, {:month=>9, :stat=>12}, {:month=>10, :stat=>20}, {:month=>11, :stat=>20}, {:month=>12, :stat=>21}]"
"true","Block Island ","Block Island","Rhode Island (USA)","41.1972","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us484","[{:month=>1, :stat=>50}, {:month=>2, :stat=>55}, {:month=>3, :stat=>53}, {:month=>4, :stat=>52}, {:month=>5, :stat=>44}, {:month=>6, :stat=>38}, {:month=>7, :stat=>34}, {:month=>8, :stat=>28}, {:month=>9, :stat=>33}, {:month=>10, :stat=>47}, {:month=>11, :stat=>48}, {:month=>12, :stat=>54}]"
"true","Block Island ","Block Island","Rhode Island (USA)","41.2001","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us484","[{:month=>1, :stat=>50}, {:month=>2, :stat=>55}, {:month=>3, :stat=>53}, {:month=>4, :stat=>52}, {:month=>5, :stat=>44}, {:month=>6, :stat=>38}, {:month=>7, :stat=>34}, {:month=>8, :stat=>28}, {:month=>9, :stat=>33}, {:month=>10, :stat=>47}, {:month=>11, :stat=>48}, {:month=>12, :stat=>54}]"
"true","Colt State Park ","Bristol","Rhode Island (USA)","41.6784","","This is a beautiful park with a nice beach and grass.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us377","[{:month=>1, :stat=>54}, {:month=>2, :stat=>60}, {:month=>3, :stat=>62}, {:month=>4, :stat=>63}, {:month=>5, :stat=>50}, {:month=>6, :stat=>50}, {:month=>7, :stat=>43}, {:month=>8, :stat=>43}, {:month=>9, :stat=>45}, {:month=>10, :stat=>54}, {:month=>11, :stat=>53}, {:month=>12, :stat=>54}]"
"true","Point Judith ","Narragansett","Rhode Island (USA)","41.3617","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us483","[{:month=>1, :stat=>6}, {:month=>2, :stat=>7}, {:month=>3, :stat=>10}, {:month=>4, :stat=>11}, {:month=>5, :stat=>6}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>4}, {:month=>10, :stat=>7}, {:month=>11, :stat=>4}, {:month=>12, :stat=>4}]"
"true","Scarborough Beach ","Narragansett","Rhode Island (USA)","41.3861","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us483","[{:month=>1, :stat=>6}, {:month=>2, :stat=>7}, {:month=>3, :stat=>10}, {:month=>4, :stat=>11}, {:month=>5, :stat=>6}, {:month=>6, :stat=>2}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>4}, {:month=>10, :stat=>7}, {:month=>11, :stat=>4}, {:month=>12, :stat=>4}]"
"true","Watch Hill ","Westerly","Rhode Island (USA)","41.311","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us474","[{:month=>1, :stat=>23}, {:month=>2, :stat=>28}, {:month=>3, :stat=>29}, {:month=>4, :stat=>30}, {:month=>5, :stat=>16}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>11}, {:month=>9, :stat=>12}, {:month=>10, :stat=>20}, {:month=>11, :stat=>20}, {:month=>12, :stat=>21}]"
"true","Isle ","Mt. Pleasant","South Carolina (USA)","32.7765","","Long, sandy beach with lots of space. Gets smaller during high tide, but still enough space. Beach goers along the beach, so choose a spot with less people. The most people are usually around the bridge.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us55","[{:month=>1, :stat=>30}, {:month=>2, :stat=>35}, {:month=>3, :stat=>44}, {:month=>4, :stat=>45}, {:month=>5, :stat=>39}, {:month=>6, :stat=>36}, {:month=>7, :stat=>22}, {:month=>8, :stat=>26}, {:month=>9, :stat=>35}, {:month=>10, :stat=>21}, {:month=>11, :stat=>30}, {:month=>12, :stat=>26}]"
"true","Sullivan","Mt. Pleasant","South Carolina (USA)","32.7659","","A rock jetty exists that often becomes submerged at high tide. Stay away from the south side of the jetty (the right side as you face the ocean) as objects (metal and cement) have started to surface with sand erosion. This endangers both kiteboarders and swimmers. There is plenty of room to set up and launch a kite, but watch out for in soft sands near the dunes. They can be laden with large sand burs and death starrs, small thorny potato like cacti.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us54","[{:month=>1, :stat=>29}, {:month=>2, :stat=>35}, {:month=>3, :stat=>38}, {:month=>4, :stat=>40}, {:month=>5, :stat=>44}, {:month=>6, :stat=>42}, {:month=>7, :stat=>41}, {:month=>8, :stat=>36}, {:month=>9, :stat=>41}, {:month=>10, :stat=>34}, {:month=>11, :stat=>36}, {:month=>12, :stat=>29}]"
"true","Isle ","Sullivan\'s Island","South Carolina (USA)","32.7692","","Big sandbar on low tide, which disappears during high tide. But you can launch also from Sullivan's Island or Isle of Palms.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us54","[{:month=>1, :stat=>29}, {:month=>2, :stat=>35}, {:month=>3, :stat=>38}, {:month=>4, :stat=>40}, {:month=>5, :stat=>44}, {:month=>6, :stat=>42}, {:month=>7, :stat=>41}, {:month=>8, :stat=>36}, {:month=>9, :stat=>41}, {:month=>10, :stat=>34}, {:month=>11, :stat=>36}, {:month=>12, :stat=>29}]"
"true","Hunting Island ","Beaufort","South Carolina (USA)","32.3746","","Avoid high tide because the water comes up to the trees. The sandy beach gets pretty big at low tide especially at the north or south end of the island. You have to hike to get to either end. Crowds are usually not to bad if you are willing to hike and the rangers are cool.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us56","[{:month=>1, :stat=>23}, {:month=>2, :stat=>27}, {:month=>3, :stat=>35}, {:month=>4, :stat=>34}, {:month=>5, :stat=>39}, {:month=>6, :stat=>38}, {:month=>7, :stat=>14}, {:month=>8, :stat=>19}, {:month=>9, :stat=>39}, {:month=>10, :stat=>22}, {:month=>11, :stat=>19}, {:month=>12, :stat=>19}]"
"true","Folly Island ","Folly Beach","South Carolina (USA)","32.6562","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us54","[{:month=>1, :stat=>29}, {:month=>2, :stat=>35}, {:month=>3, :stat=>38}, {:month=>4, :stat=>40}, {:month=>5, :stat=>44}, {:month=>6, :stat=>42}, {:month=>7, :stat=>41}, {:month=>8, :stat=>36}, {:month=>9, :stat=>41}, {:month=>10, :stat=>34}, {:month=>11, :stat=>36}, {:month=>12, :stat=>29}]"
"true","Kiawah Island ","Kiawah Island","South Carolina (USA)","32.5996","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us54","[{:month=>1, :stat=>29}, {:month=>2, :stat=>35}, {:month=>3, :stat=>38}, {:month=>4, :stat=>40}, {:month=>5, :stat=>44}, {:month=>6, :stat=>42}, {:month=>7, :stat=>41}, {:month=>8, :stat=>36}, {:month=>9, :stat=>41}, {:month=>10, :stat=>34}, {:month=>11, :stat=>36}, {:month=>12, :stat=>29}]"
"true","Lake Ray Hubbard ","Dallas, Dalrock","Texas (USA)","32.8682","","Very rocky launch. Lots of fishermen and an Interstate downwind. Big sightseer spot so watch out for the tourists.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us603","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>14}, {:month=>5, :stat=>8}, {:month=>6, :stat=>3}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>3}, {:month=>10, :stat=>3}, {:month=>11, :stat=>5}, {:month=>12, :stat=>6}]"
"true","Wildcat Park ","Portland","Texas (USA)","27.8702","","No real beach to speak of, but there is a large grassy rigging and launching area with a shade gazebo and a fresh water shower. Uphill is a rest area, stay away from there. To enter the water walk to the left side and then further along the shore to not step into mussels and do go upwind easier. Beginners should walk away from shore and launch from there.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us394","[{:month=>1, :stat=>14}, {:month=>2, :stat=>22}, {:month=>3, :stat=>31}, {:month=>4, :stat=>46}, {:month=>5, :stat=>47}, {:month=>6, :stat=>47}, {:month=>7, :stat=>45}, {:month=>8, :stat=>30}, {:month=>9, :stat=>18}, {:month=>10, :stat=>21}, {:month=>11, :stat=>18}, {:month=>12, :stat=>16}]"
"true","North Padre Island ","Flour Bluff","Texas (USA)","27.5985","","Long sandy beach, but not very wide. Concrete to the north, better ride south of the access.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us63","[{:month=>1, :stat=>54}, {:month=>2, :stat=>55}, {:month=>3, :stat=>60}, {:month=>4, :stat=>71}, {:month=>5, :stat=>76}, {:month=>6, :stat=>66}, {:month=>7, :stat=>59}, {:month=>8, :stat=>46}, {:month=>9, :stat=>57}, {:month=>10, :stat=>61}, {:month=>11, :stat=>59}, {:month=>12, :stat=>55}]"
"true","Galveston Island ","Galveston","Texas (USA)","29.3194","","Long, sandy beach. Lots of beach rigging area. Watch out for beach goers who are not used to kitesurfers.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us72","[{:month=>1, :stat=>56}, {:month=>2, :stat=>55}, {:month=>3, :stat=>60}, {:month=>4, :stat=>65}, {:month=>5, :stat=>68}, {:month=>6, :stat=>54}, {:month=>7, :stat=>39}, {:month=>8, :stat=>41}, {:month=>9, :stat=>52}, {:month=>10, :stat=>52}, {:month=>11, :stat=>56}, {:month=>12, :stat=>55}]"
"true","Levee ","Texas City","Texas (USA)","29.4146","","Small sandy beach but great rigging area with huge grassy area and plenty of parking on top of Levee.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us73","[{:month=>1, :stat=>36}, {:month=>2, :stat=>42}, {:month=>3, :stat=>54}, {:month=>4, :stat=>60}, {:month=>5, :stat=>62}, {:month=>6, :stat=>53}, {:month=>7, :stat=>36}, {:month=>8, :stat=>31}, {:month=>9, :stat=>36}, {:month=>10, :stat=>39}, {:month=>11, :stat=>40}, {:month=>12, :stat=>38}]"
"true","North Padre Island ","Corpus Christi","Texas (USA)","27.6283","","Grassy beach. No sand. Look out for wooden stakes and the power cable.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us499","[{:month=>1, :stat=>46}, {:month=>2, :stat=>51}, {:month=>3, :stat=>57}, {:month=>4, :stat=>65}, {:month=>5, :stat=>66}, {:month=>6, :stat=>52}, {:month=>7, :stat=>44}, {:month=>8, :stat=>35}, {:month=>9, :stat=>36}, {:month=>10, :stat=>41}, {:month=>11, :stat=>48}, {:month=>12, :stat=>45}]"
"true","South Padre Island ","Harlingen","Texas (USA)","26.144","","Wide open launch site, sand with some shells. Gets a little muddy when driving out to launch spot after rains/high tide possible to get stuck.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us497","[{:month=>1, :stat=>27}, {:month=>2, :stat=>29}, {:month=>3, :stat=>35}, {:month=>4, :stat=>42}, {:month=>5, :stat=>27}, {:month=>6, :stat=>26}, {:month=>7, :stat=>46}, {:month=>8, :stat=>15}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>43}, {:month=>12, :stat=>34}]"
"true","Canyon Lake ","New Braunfels, San Marcos","Texas (USA)","29.8809","","The Eastern most point of the park has small rocky ledges that allow access to the water. The ledges can be slippery and it is best if someone helps you enter and exit the water. The Eastern most point has a large grassy are to rig and launch in. Perfect for rigging and breaking down clean gear. Across the cove the western point has both a sandy beach that is easily used to launch from in NW and N winds by those that can stay upwind. The rest of the point has the same small rocky ledges that are best used to enter/exit the water with some assistance.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us611","[{:month=>1, :stat=>0}, {:month=>2, :stat=>1}, {:month=>3, :stat=>1}, {:month=>4, :stat=>1}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","South Padre Island ","Harlingen","Texas (USA)","26.0944","","Wide open launch site, sand with some shells.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us497","[{:month=>1, :stat=>27}, {:month=>2, :stat=>29}, {:month=>3, :stat=>35}, {:month=>4, :stat=>42}, {:month=>5, :stat=>27}, {:month=>6, :stat=>26}, {:month=>7, :stat=>46}, {:month=>8, :stat=>15}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>43}, {:month=>12, :stat=>34}]"
"true","Canyon Lake ","Sattler","Texas (USA)","29.8668","","Grass area with enough space. Look out for sunbathers during hot days and weekends. Trees around. Look out for stones close to the waterline. Some wooden signs around as well.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us611","[{:month=>1, :stat=>0}, {:month=>2, :stat=>1}, {:month=>3, :stat=>1}, {:month=>4, :stat=>1}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","Utah Lake ","Provo, Springville","Utah (USA)","40.1669","","The launch is a nice sandy beach that gets to be about 2 miles long by summers end.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us334","[{:month=>1, :stat=>5}, {:month=>2, :stat=>7}, {:month=>3, :stat=>12}, {:month=>4, :stat=>16}, {:month=>5, :stat=>13}, {:month=>6, :stat=>10}, {:month=>7, :stat=>7}, {:month=>8, :stat=>7}, {:month=>9, :stat=>6}, {:month=>10, :stat=>8}, {:month=>11, :stat=>9}, {:month=>12, :stat=>9}]"
"true","Utah Lake ","Provo, Springville","Utah (USA)","40.169","","Very sandy beach for an inland lake. When water is low, you can drive to the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us334","[{:month=>1, :stat=>5}, {:month=>2, :stat=>7}, {:month=>3, :stat=>12}, {:month=>4, :stat=>16}, {:month=>5, :stat=>13}, {:month=>6, :stat=>10}, {:month=>7, :stat=>7}, {:month=>8, :stat=>7}, {:month=>9, :stat=>6}, {:month=>10, :stat=>8}, {:month=>11, :stat=>9}, {:month=>12, :stat=>9}]"
"true","Utah Lake ","Provo, Springville","Utah (USA)","40.1517","","Very sandy beach for an inland lake. When water is low, you can drive to the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us334","[{:month=>1, :stat=>5}, {:month=>2, :stat=>7}, {:month=>3, :stat=>12}, {:month=>4, :stat=>16}, {:month=>5, :stat=>13}, {:month=>6, :stat=>10}, {:month=>7, :stat=>7}, {:month=>8, :stat=>7}, {:month=>9, :stat=>6}, {:month=>10, :stat=>8}, {:month=>11, :stat=>9}, {:month=>12, :stat=>9}]"
"true","Rush Lake ","Tooele, Stockton","Utah (USA)","40.4373","","Sandy area, hard sand with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us335","[{:month=>1, :stat=>29}, {:month=>2, :stat=>34}, {:month=>3, :stat=>50}, {:month=>4, :stat=>46}, {:month=>5, :stat=>40}, {:month=>6, :stat=>44}, {:month=>7, :stat=>42}, {:month=>8, :stat=>48}, {:month=>9, :stat=>45}, {:month=>10, :stat=>43}, {:month=>11, :stat=>47}, {:month=>12, :stat=>41}]"
"true","Lake Champlain ","South Hero","Vermont (USA)","44.628","","Tight launch area with trees and cement retaining wall and large rocks, no beach. Need to negotiate rocky shore area during launch/land. Usual respect and consideration for other kiters in the launch area and near shore.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us319","[{:month=>1, :stat=>20}, {:month=>2, :stat=>25}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>26}, {:month=>6, :stat=>20}, {:month=>7, :stat=>15}, {:month=>8, :stat=>17}, {:month=>9, :stat=>20}, {:month=>10, :stat=>22}, {:month=>11, :stat=>20}, {:month=>12, :stat=>24}]"
"true","First Landing State Park ","Virginia Beach","Virginia (USA)","36.9206","","Long, sandy beach with lots of space. Gets very crowded on during June, July and August with beach-goers, especially on weekends. However, during June, July, August there is almost never any wind.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us154","[{:month=>1, :stat=>48}, {:month=>2, :stat=>51}, {:month=>3, :stat=>54}, {:month=>4, :stat=>48}, {:month=>5, :stat=>41}, {:month=>6, :stat=>33}, {:month=>7, :stat=>25}, {:month=>8, :stat=>32}, {:month=>9, :stat=>47}, {:month=>10, :stat=>52}, {:month=>11, :stat=>50}, {:month=>12, :stat=>46}]"
"true","Potomac River ","Alexandria, Belmont Park","Virginia (USA)","38.6435","","Narrow beach, non-existent at high tide. Trees right on shoreline.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us169","[{:month=>1, :stat=>14}, {:month=>2, :stat=>16}, {:month=>3, :stat=>15}, {:month=>4, :stat=>13}, {:month=>5, :stat=>6}, {:month=>6, :stat=>5}, {:month=>7, :stat=>3}, {:month=>8, :stat=>3}, {:month=>9, :stat=>4}, {:month=>10, :stat=>8}, {:month=>11, :stat=>11}, {:month=>12, :stat=>10}]"
"true","Virginia Beach ","Virginia Beach","Virginia (USA)","36.9138","","Very wide sandy beach with no obstructions.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us154","[{:month=>1, :stat=>48}, {:month=>2, :stat=>51}, {:month=>3, :stat=>54}, {:month=>4, :stat=>48}, {:month=>5, :stat=>41}, {:month=>6, :stat=>33}, {:month=>7, :stat=>25}, {:month=>8, :stat=>32}, {:month=>9, :stat=>47}, {:month=>10, :stat=>52}, {:month=>11, :stat=>50}, {:month=>12, :stat=>46}]"
"true","Virginia Beach ","Virginia Beach","Virginia (USA)","36.8731","","Very wide sandy beach with no obstructions.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us154","[{:month=>1, :stat=>48}, {:month=>2, :stat=>51}, {:month=>3, :stat=>54}, {:month=>4, :stat=>48}, {:month=>5, :stat=>41}, {:month=>6, :stat=>33}, {:month=>7, :stat=>25}, {:month=>8, :stat=>32}, {:month=>9, :stat=>47}, {:month=>10, :stat=>52}, {:month=>11, :stat=>50}, {:month=>12, :stat=>46}]"
"true","Cape Charles ","Cape Charles","Virginia (USA)","37.2679","","Wide sand beach (huge at low tide). Jetty at south end of the beach. Ample free parking right at the launch spot(s). Plenty of room to launch and land. Excellent gawker potential as well.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us156","[{:month=>1, :stat=>43}, {:month=>2, :stat=>46}, {:month=>3, :stat=>44}, {:month=>4, :stat=>43}, {:month=>5, :stat=>36}, {:month=>6, :stat=>32}, {:month=>7, :stat=>29}, {:month=>8, :stat=>26}, {:month=>9, :stat=>34}, {:month=>10, :stat=>40}, {:month=>11, :stat=>42}, {:month=>12, :stat=>39}]"
"true","Willoughby Spit ","Norfolk","Virginia (USA)","36.9688","","Big, sandy beach. Lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us159","[{:month=>1, :stat=>30}, {:month=>2, :stat=>33}, {:month=>3, :stat=>39}, {:month=>4, :stat=>35}, {:month=>5, :stat=>23}, {:month=>6, :stat=>18}, {:month=>7, :stat=>14}, {:month=>8, :stat=>15}, {:month=>9, :stat=>29}, {:month=>10, :stat=>28}, {:month=>11, :stat=>30}, {:month=>12, :stat=>27}]"
"true","Potomac River ","Fort Hunt, Occoquan","Virginia (USA)","38.7099","","No beach really. Parking lot is right next to the water. Rocky shoreline. There can be a lot of vegetation in the warmer months. Not so good for beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us169","[{:month=>1, :stat=>14}, {:month=>2, :stat=>16}, {:month=>3, :stat=>15}, {:month=>4, :stat=>13}, {:month=>5, :stat=>6}, {:month=>6, :stat=>5}, {:month=>7, :stat=>3}, {:month=>8, :stat=>3}, {:month=>9, :stat=>4}, {:month=>10, :stat=>8}, {:month=>11, :stat=>11}, {:month=>12, :stat=>10}]"
"true","James River ","Virginia Beach, Norfolk","Virginia (USA)","36.9828","","Good size beach on the peninsula of Hampton Roads.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us159","[{:month=>1, :stat=>30}, {:month=>2, :stat=>33}, {:month=>3, :stat=>39}, {:month=>4, :stat=>35}, {:month=>5, :stat=>23}, {:month=>6, :stat=>18}, {:month=>7, :stat=>14}, {:month=>8, :stat=>15}, {:month=>9, :stat=>29}, {:month=>10, :stat=>28}, {:month=>11, :stat=>30}, {:month=>12, :stat=>27}]"
"true","Assateague Island ","Birch Town","Virginia (USA)","37.8754","","The beach is located in the Virgina State Park. It is a sandy beach on both side, the ocean and bay side. However, during the summer time, the access to the beach is restricted in order to protect the bird nesting area. The access re-opens in September. The shape of the beach is a half circle.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us205","[{:month=>1, :stat=>35}, {:month=>2, :stat=>39}, {:month=>3, :stat=>44}, {:month=>4, :stat=>48}, {:month=>5, :stat=>38}, {:month=>6, :stat=>29}, {:month=>7, :stat=>23}, {:month=>8, :stat=>23}, {:month=>9, :stat=>31}, {:month=>10, :stat=>35}, {:month=>11, :stat=>31}, {:month=>12, :stat=>31}]"
"true","Aries ","Virginia Beach","Virginia (USA)","36.9135","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us158","[{:month=>1, :stat=>60}, {:month=>2, :stat=>59}, {:month=>3, :stat=>61}, {:month=>4, :stat=>58}, {:month=>5, :stat=>49}, {:month=>6, :stat=>41}, {:month=>7, :stat=>36}, {:month=>8, :stat=>35}, {:month=>9, :stat=>52}, {:month=>10, :stat=>56}, {:month=>11, :stat=>55}, {:month=>12, :stat=>55}]"
"true","Jetty Island ","Everett","Washington (USA)","48.0085","","Gently sloping beach. A lot of water remains in the beach sand at low tide, so don't wear shoes you care about. During the summer months (July to September), the island is packed with people and tons of kids. Kiters must launch and land at the far North tip of the island to avoid crowds. Tides: the beach slop is very gradual. During low tides, the water easily goes out over 100yards leaving plenty of room for launching and landing. During high tide the beach is almost completely gone. At these times you must go to the North tip of the Island for launching and landing. Up there a sand clearing will give you space. This is the same place kiter's go, to avoid the summer swimming crowds.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us449","[{:month=>1, :stat=>0}, {:month=>2, :stat=>1}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","Columbia River ","Hood River, Stevenson","Washington (USA)","45.6925","","The launch is a grassy hillside. There is no beach. The rider needs to wade into the rocky shore as a buddy launches your kite from the grass. There is a pretty narrow margin for error here. There is a cove downwind (on West wind days) that you can dump your kite into if you miss the landing area and can't make it back up wind. The wind is funky down there, so it is best to stay upwind to begin with. Best spectator/camera place and friendly locals to help with the launch. Not a good place for beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us222","[{:month=>1, :stat=>32}, {:month=>2, :stat=>31}, {:month=>3, :stat=>24}, {:month=>4, :stat=>25}, {:month=>5, :stat=>35}, {:month=>6, :stat=>38}, {:month=>7, :stat=>50}, {:month=>8, :stat=>42}, {:month=>9, :stat=>35}, {:month=>10, :stat=>29}, {:month=>11, :stat=>22}, {:month=>12, :stat=>25}]"
